[11:08:42] student1 | www.baidu.com | HTTPS | ALLOWED
[01:46:26] harman(user) | www.google.com | HTTPS | ALLOWED
[01:46:26] harman(user) | chatgpt.com | HTTPS | ALLOWED
[01:46:30] harman(user) | jiit-shelf.onrender.com | HTTPS | ALLOWED
[01:46:30] harman(user) | chatgpt.com | HTTPS | ALLOWED
[01:46:31] harman(user) | www.baidu.com | HTTPS | ALLOWED
[01:46:33] harman(user) | chatgpt.com | HTTPS | ALLOWED
[01:46:35] harman(user) | chatgpt.com | HTTPS | ALLOWED
[01:46:38] harman(user) | chatgpt.com | HTTPS | ALLOWED
[01:46:40] harman(user) | chatgpt.com | HTTPS | ALLOWED
[01:46:41] harman(user) | www.baidu.com | HTTPS | ALLOWED
[01:46:41] harman(user) | mobile.events.data.microsoft.com | HTTPS | ALLOWED
[01:46:43] harman(user) | mobile.events.data.microsoft.com | HTTPS | ALLOWED
[01:46:46] harman(user) | mobile.events.data.microsoft.com | HTTPS | ALLOWED
[01:46:46] harman(user) | example.com | HTTP | ALLOWED
[01:46:49] harman(user) | www.baidu.com | HTTPS | ALLOWED
[01:46:51] harman(user) | www.baidu.com | HTTPS | ALLOWED
[01:46:52] harman(user) | music.youtube.com | HTTPS | BLOCKED
[01:46:56] harman(user) | mobile.events.data.microsoft.com | HTTPS | ALLOWED
[01:46:59] harman(user) | ssl.gstatic.com | HTTPS | ALLOWED
[01:47:01] harman(user) | www.baidu.com | HTTPS | ALLOWED
[01:47:01] harman(user) | example.com | HTTP | ALLOWED
[01:47:07] harman(user) | mobile.events.data.microsoft.com | HTTPS | ALLOWED
[01:47:11] harman(user) | configuration.ls.apple.com | HTTPS | ALLOWED
[01:47:11] harman(user) | gsp-ssl.ls.apple.com | HTTPS | ALLOWED
[01:51:49] harman(user) | mobile.events.data.microsoft.com | HTTPS | ALLOWED
[01:51:51] harman(user) | jiit-shelf.onrender.com | HTTPS | ALLOWED
[01:51:53] harman(user) | ssl.gstatic.com | HTTPS | ALLOWED
[01:51:54] harman(user) | chatgpt.com | HTTPS | ALLOWED
[01:51:54] harman(user) | example.com | HTTP | ALLOWED
[01:51:57] harman(user) | www.baidu.com | HTTPS | ALLOWED
[01:51:57] harman(user) | ssl.gstatic.com | HTTPS | ALLOWED
[01:51:57] harman(user) | chatgpt.com | HTTPS | ALLOWED
[01:52:03] harman(user) | mobile.events.data.microsoft.com | HTTPS | ALLOWED
[01:52:07] harman(user) | www.baidu.com | HTTPS | ALLOWED
harman(user) | chatgpt.com | HTTPS | ALLOWED
harman(user) | chatgpt.com | HTTPS | ALLOWED
harman(user) | ab.chatgpt.com | HTTPS | ALLOWED
harman(user) | www.google.com | HTTPS | ALLOWED
harman(user) | ws.chatgpt.com | HTTPS | ALLOWED
harman(user) | clients4.google.com | HTTPS | ALLOWED
cached_user(user) | www.google.com | HTTPS | ALLOWED
harman(user) | www.google.com | HTTPS | ALLOWED
harman(user) | www.google.com | HTTPS | ALLOWED
harman(user) | www.google.com | HTTPS | ALLOWED
harman(user) | www.facebook.com | HTTPS | BLOCKED
harman(user) | www.google.com | HTTPS | ALLOWED
harman(user) | ogads-pa.clients6.google.com | HTTPS | ALLOWED
harman(user) | www.youtube.com | HTTPS | BLOCKED
harman(user) | www.youtube.com | HTTPS | BLOCKED
harman(user) | www.youtube.com | HTTPS | BLOCKED
harman(user) | www.youtube.com | HTTPS | BLOCKED
harman(user) | www.youtube.com | HTTPS | BLOCKED
harman(user) | play.google.com | HTTPS | ALLOWED
harman(user) | ogs.google.com | HTTPS | ALLOWED
harman(user) | accounts.youtube.com | HTTPS | BLOCKED
harman(user) | docs.google.com | HTTPS | ALLOWED
harman(user) | ssl.gstatic.com | HTTPS | ALLOWED
harman(user) | chatgpt.com | HTTPS | ALLOWED
cached_user(user) | chatgpt.com | HTTPS | ALLOWED
harman(user) | www.google.com | HTTPS | ALLOWED
harman(user) | ab.chatgpt.com | HTTPS | ALLOWED
harman(user) | lh3.googleusercontent.com | HTTPS | ALLOWED
harman(user) | accounts.google.com | HTTPS | ALLOWED
harman(user) | ws.chatgpt.com | HTTPS | ALLOWED
harman(user) | www.google.com | HTTPS | ALLOWED
harman(user) | ws.chatgpt.com | HTTPS | ALLOWED
harman(user) | clients4.google.com | HTTPS | ALLOWED
harman(user) | www.start.gg | HTTPS | ALLOWED
harman(user) | www.facebook.com | HTTPS | BLOCKED
harman(user) | encrypted-tbn0.gstatic.com | HTTPS | ALLOWED
harman(user) | ws.chatgpt.com | HTTPS | ALLOWED
harman(user) | ws.chatgpt.com | HTTPS | ALLOWED
harman(user) | www.youtube.com | HTTPS | BLOCKED
cached_user(user) | www.youtube.com | HTTPS | BLOCKED
harman(user) | www.youtube.com | HTTPS | BLOCKED
harman(user) | www.youtube.com | HTTPS | BLOCKED
cached_user(user) | beacons2.gvt2.com | HTTPS | ALLOWED
harman(user) | www.google.com | HTTPS | ALLOWED
harman(user) | chatgpt.com | HTTPS | ALLOWED
harman(user) | chatgpt.com | HTTPS | ALLOWED
harman(user) | www.google.com | HTTPS | ALLOWED
harman(user) | ogads-pa.clients6.google.com | HTTPS | ALLOWED
test(user) | chatgpt.com | HTTPS | ALLOWED
test(user) | www.youtube.com | HTTPS | BLOCKED
test(user) | www.youtube.com | HTTPS | BLOCKED
cached_user(user) | www.youtube.com | HTTPS | BLOCKED
cached_user(user) | www.youtube.com | HTTPS | BLOCKED
cached_user(user) | www.duellinksmeta.com | HTTPS | ALLOWED
test(user) | www.youtube.com | HTTPS | BLOCKED
cached_user(user) | www.duellinksmeta.com | HTTPS | ALLOWED
test(user) | www.youtube.com | HTTPS | BLOCKED
cached_user(user) | play.google.com | HTTPS | ALLOWED
test(user) | play.google.com | HTTPS | ALLOWED
test(user) | jiit-shelf.onrender.com | HTTPS | ALLOWED
test(user) | play.google.com | HTTPS | ALLOWED
test(user) | www.google.com | HTTPS | ALLOWED
test(user) | www.youtube.com | HTTPS | BLOCKED
test(user) | play.google.com | HTTPS | ALLOWED
test(user) | play.google.com | HTTPS | ALLOWED
test(user) | www.duellinksmeta.com | HTTPS | ALLOWED
test(user) | www.youtube.com | HTTPS | BLOCKED
test(user) | play.google.com | HTTPS | ALLOWED
test(user) | play.google.com | HTTPS | ALLOWED
test(user) | play.google.com | HTTPS | ALLOWED
test(user) | play.google.com | HTTPS | ALLOWED
test(user) | www.youtube.com | HTTPS | BLOCKED
test(user) | beacons.gcp.gvt2.com | HTTPS | ALLOWED
test(user) | chatgpt.com | HTTPS | ALLOWED
cached_user(user) | www.gstatic.com | HTTPS | ALLOWED
test(user) | www.google.com | HTTPS | ALLOWED
test(user) | ab.chatgpt.com | HTTPS | ALLOWED
cached_user(user) | accounts.google.com | HTTPS | ALLOWED
test(user) | ws.chatgpt.com | HTTPS | ALLOWED
test(user) | ssl.gstatic.com | HTTPS | ALLOWED
test(user) | ssl.gstatic.com | HTTPS | ALLOWED
test(user) | pocket.limitlesstcg.com | HTTPS | ALLOWED
test(user) | www.facebook.com | HTTPS | BLOCKED
test(user) | www.google.com | HTTPS | ALLOWED
test(user) | clients4.google.com | HTTPS | ALLOWED
test(user) | ws.chatgpt.com | HTTPS | ALLOWED
test(user) | ssl.gstatic.com | HTTPS | ALLOWED
test(user) | www.gstatic.com | HTTPS | ALLOWED
test(user) | ssl.gstatic.com | HTTPS | ALLOWED
test(user) | ssl.gstatic.com | HTTPS | ALLOWED
test(user) | beacons.gvt2.com | HTTPS | ALLOWED
test(user) | beacons.gcp.gvt2.com | HTTPS | ALLOWED
test(user) | ws.chatgpt.com | HTTPS | ALLOWED
test(user) | ssl.gstatic.com | HTTPS | ALLOWED
test(user) | jiit-shelf.onrender.com | HTTPS | ALLOWED
test(user) | beacons.gcp.gvt2.com | HTTPS | ALLOWED
test(user) | www.google.com | HTTPS | ALLOWED
test(user) | clients4.google.com | HTTPS | ALLOWED
test(user) | www.google.com | HTTPS | ALLOWED
test(user) | accounts.google.com | HTTPS | ALLOWED
test(user) | ogads-pa.clients6.google.com | HTTPS | ALLOWED
test(user) | www.start.gg | HTTPS | ALLOWED
test(user) | play.google.com | HTTPS | ALLOWED
test(user) | chatgpt.com | HTTPS | ALLOWED
test(user) | ab.chatgpt.com | HTTPS | ALLOWED
test(user) | ws.chatgpt.com | HTTPS | ALLOWED
test(user) | ogs.google.com | HTTPS | ALLOWED
test(user) | www.gstatic.com | HTTPS | ALLOWED
test(user) | ssl.gstatic.com | HTTPS | ALLOWED
test(user) | www.facebook.com | HTTPS | BLOCKED
test(user) | encrypted-tbn0.gstatic.com | HTTPS | ALLOWED
test(user) | www.google.com | HTTPS | ALLOWED
test(user) | web.whatsapp.com | HTTPS | ALLOWED
test(user) | static.whatsapp.net | HTTPS | ALLOWED
test(user) | ssl.gstatic.com | HTTPS | ALLOWED
test(user) | ssl.gstatic.com | HTTPS | ALLOWED
test(user) | ssl.gstatic.com | HTTPS | ALLOWED
test(user) | ssl.gstatic.com | HTTPS | ALLOWED
test(user) | ssl.gstatic.com | HTTPS | ALLOWED
test(user) | static.xx.fbcdn.net | HTTPS | ALLOWED
test(user) | www.facebook.com | HTTPS | BLOCKED
test(user) | ssl.gstatic.com | HTTPS | ALLOWED
test(user) | ssl.gstatic.com | HTTPS | ALLOWED
test(user) | ssl.gstatic.com | HTTPS | ALLOWED
test(user) | connectivitycheck.gstatic.com | HTTP | ALLOWED
test(user) | web.whatsapp.com | HTTPS | ALLOWED
test(user) | ssl.gstatic.com | HTTPS | ALLOWED
test(user) | www.google.com | HTTPS | ALLOWED
test(user) | www.google.com | HTTPS | ALLOWED
test(user) | beacons.gvt2.com | HTTPS | ALLOWED
test(user) | jiit-shelf.onrender.com | HTTPS | ALLOWED
test(user) | chatgpt.com | HTTPS | ALLOWED
test(user) | ab.chatgpt.com | HTTPS | ALLOWED
test(user) | ws.chatgpt.com | HTTPS | ALLOWED
test(user) | clients4.google.com | HTTPS | ALLOWED
test(user) | www.google.com | HTTPS | ALLOWED
test(user) | t3.gstatic.com | HTTPS | ALLOWED
cached_user(user) | play.google.com | HTTPS | ALLOWED
test(user) | www.duellinksmeta.com | HTTPS | ALLOWED
test(user) | www.google.com | HTTPS | ALLOWED
test(user) | accounts.google.com | HTTPS | ALLOWED
test(user) | www.youtube.com | HTTPS | BLOCKED
test(user) | www.youtube.com | HTTPS | BLOCKED
cached_user(user) | www.youtube.com | HTTPS | BLOCKED
cached_user(user) | www.youtube.com | HTTPS | BLOCKED
cached_user(user) | www.youtube.com | HTTPS | BLOCKED
cached_user(user) | google.com | HTTPS | ALLOWED
test(user) | www.google.com | HTTPS | ALLOWED
test(user) | www.google.com | HTTPS | ALLOWED
test(user) | ogads-pa.clients6.google.com | HTTPS | ALLOWED
test(user) | play.google.com | HTTPS | ALLOWED
test(user) | ssl.gstatic.com | HTTPS | ALLOWED
test(user) | static.xx.fbcdn.net | HTTPS | ALLOWED
test(user) | www.facebook.com | HTTPS | BLOCKED
test(user) | encrypted-tbn0.gstatic.com | HTTPS | ALLOWED
test(user) | ssl.gstatic.com | HTTPS | ALLOWED
test(user) | ssl.gstatic.com | HTTPS | ALLOWED
test(user) | www.facebook.com | HTTPS | BLOCKED
test(user) | play.google.com | HTTPS | ALLOWED
test(user) | ssl.gstatic.com | HTTPS | ALLOWED
test(user) | ssl.gstatic.com | HTTPS | ALLOWED
test(user) | ogs.google.com | HTTPS | ALLOWED
test(user) | play.google.com | HTTPS | ALLOWED
test(user) | ssl.gstatic.com | HTTPS | ALLOWED
test(user) | ssl.gstatic.com | HTTPS | ALLOWED
test(user) | ssl.gstatic.com | HTTPS | ALLOWED
test(user) | play.google.com | HTTPS | ALLOWED
test(user) | ssl.gstatic.com | HTTPS | ALLOWED
test(user) | ssl.gstatic.com | HTTPS | ALLOWED
test(user) | ssl.gstatic.com | HTTPS | ALLOWED
test(user) | beacons.gcp.gvt2.com | HTTPS | ALLOWED
test(user) | ssl.gstatic.com | HTTPS | ALLOWED
test(user) | ssl.gstatic.com | HTTPS | ALLOWED
test(user) | accounts.youtube.com | HTTPS | BLOCKED
test(user) | accounts.youtube.com | HTTPS | BLOCKED
test(user) | accounts.youtube.com | HTTPS | BLOCKED
test(user) | accounts.youtube.com | HTTPS | BLOCKED
test(user) | www.youtube.com | HTTPS | BLOCKED
cached_user(user) | www.youtube.com | HTTPS | BLOCKED
test(user) | www.youtube.com | HTTPS | BLOCKED
test(user) | www.youtube.com | HTTPS | BLOCKED
cached_user(user) | www.youtube.com | HTTPS | BLOCKED
test(user) | www.google.com | HTTPS | ALLOWED
cached_user(user) | beacons.gcp.gvt2.com | HTTPS | ALLOWED
cached_user(user) | signaler-pa.clients6.google.com | HTTPS | ALLOWED
cached_user(user) | beacons.gcp.gvt2.com | HTTPS | ALLOWED
cached_user(user) | signaler-pa.clients6.google.com | HTTPS | ALLOWED
cached_user(user) | jiit-shelf.onrender.com | HTTPS | ALLOWED
test(user) | www.facebook.com | HTTPS | BLOCKED
cached_user(user) | www.facebook.com | HTTPS | BLOCKED
cached_user(user) | www.facebook.com | HTTPS | BLOCKED
cached_user(user) | www.facebook.com | HTTPS | BLOCKED
cached_user(user) | beacons.gcp.gvt2.com | HTTPS | ALLOWED
cached_user(user) | www.facebook.com | HTTPS | BLOCKED
cached_user(user) | www.facebook.com | HTTPS | BLOCKED
cached_user(user) | www.google.com | HTTPS | ALLOWED
cached_user(user) | www.google.com | HTTPS | ALLOWED
test(user) | ogads-pa.clients6.google.com | HTTPS | ALLOWED
cached_user(user) | clients4.google.com | HTTPS | ALLOWED
cached_user(user) | www.facebook.com | HTTPS | BLOCKED
test(user) | encrypted-tbn0.gstatic.com | HTTPS | ALLOWED
cached_user(user) | ogs.google.com | HTTPS | ALLOWED
test(user) | ogs.google.com | HTTPS | ALLOWED
cached_user(user) | www.facebook.com | HTTPS | BLOCKED
cached_user(user) | encrypted-tbn0.gstatic.com | HTTPS | ALLOWED
cached_user(user) | www.google.com | HTTPS | ALLOWED
cached_user(user) | www.facebook.com | HTTPS | BLOCKED
cached_user(user) | static.xx.fbcdn.net | HTTPS | ALLOWED
cached_user(user) | www.facebook.com | HTTPS | BLOCKED
cached_user(user) | www.facebook.com | HTTPS | BLOCKED
cached_user(user) | www.facebook.com | HTTPS | BLOCKED
cached_user(user) | signaler-pa.clients6.google.com | HTTPS | ALLOWED
cached_user(user) | signaler-pa.clients6.google.com | HTTPS | ALLOWED
cached_user(user) | clients4.google.com | HTTPS | ALLOWED
test(user) | chatgpt.com | HTTPS | ALLOWED
cached_user(user) | chatgpt.com | HTTPS | ALLOWED
test(user) | www.google.com | HTTPS | ALLOWED
test(user) | ab.chatgpt.com | HTTPS | ALLOWED
test(user) | ws.chatgpt.com | HTTPS | ALLOWED
test(user) | www.google.com | HTTPS | ALLOWED
test(user) | ogads-pa.clients6.google.com | HTTPS | ALLOWED
test(user) | jiit-shelf.onrender.com | HTTPS | ALLOWED
test(user) | www.facebook.com | HTTPS | BLOCKED
cached_user(user) | www.facebook.com | HTTPS | BLOCKED
test(user) | static.xx.fbcdn.net | HTTPS | ALLOWED
test(user) | www.facebook.com | HTTPS | BLOCKED
test(user) | play.google.com | HTTPS | ALLOWED
test(user) | www.facebook.com | HTTPS | BLOCKED
cached_user(user) | www.facebook.com | HTTPS | BLOCKED
cached_user(user) | www.google.com | HTTPS | ALLOWED
test(user) | web.whatsapp.com | HTTPS | ALLOWED
test(user) | static.whatsapp.net | HTTPS | ALLOWED
test(user) | web.whatsapp.com | HTTPS | ALLOWED
test(user) | web.whatsapp.com | HTTPS | ALLOWED
test(user) | clients4.google.com | HTTPS | ALLOWED
cached_user(user) | www.instagram.com | HTTPS | BLOCKED
cached_user(user) | optimizationguide-pa.googleapis.com | HTTPS | ALLOWED
test(user) | www.instagram.com | HTTPS | BLOCKED
cached_user(user) | www.instagram.com | HTTPS | BLOCKED
cached_user(user) | www.instagram.com | HTTPS | BLOCKED
cached_user(user) | www.instagram.com | HTTPS | BLOCKED
cached_user(user) | www.instagram.com | HTTPS | BLOCKED
cached_user(user) | www.instagram.com | HTTPS | BLOCKED
cached_user(user) | ssl.gstatic.com | HTTPS | ALLOWED
cached_user(user) | www.google.com | HTTPS | ALLOWED
[Sun May  3 14:13:34 2026] test(user) | www.google.com | HTTPS | ALLOWED
[Sun May  3 14:13:35 2026] test(user) | jiit-shelf.onrender.com | HTTPS | ALLOWED
[Sun May  3 14:13:39 2026] test(user) | chatgpt.com | HTTPS | ALLOWED
[Sun May  3 14:13:39 2026] cached_user(user) | chatgpt.com | HTTPS | ALLOWED
[Sun May  3 14:13:39 2026] test(user) | ws.chatgpt.com | HTTPS | ALLOWED
[Sun May  3 14:13:39 2026] test(user) | ab.chatgpt.com | HTTPS | ALLOWED
[Sun May  3 14:13:40 2026] test(user) | ws.chatgpt.com | HTTPS | ALLOWED
[Sun May  3 14:13:48 2026] cached_user(user) | www.google.com | HTTPS | ALLOWED
[Sun May  3 14:13:54 2026] test(user) | clients4.google.com | HTTPS | ALLOWED
[Sun May  3 14:13:54 2026] cached_user(user) | clients4.google.com | HTTPS | ALLOWED
[Sun May  3 14:13:59 2026] cached_user(user) | jiitshelf.vercel.app | HTTPS | ALLOWED
[Sun May  3 14:14:06 2026] test(user) | ssl.gstatic.com | HTTPS | ALLOWED
[Sun May  3 16:19:40 2026] ace(user) | jiit-shelf.onrender.com | HTTPS | ALLOWED
[Sun May  3 16:19:40 2026] ace(user) | chatgpt.com | HTTPS | ALLOWED
[Sun May  3 16:19:40 2026] cached_user(user) | chatgpt.com | HTTPS | ALLOWED
[Sun May  3 16:19:40 2026] ace(user) | www.duellinksmeta.com | HTTPS | ALLOWED
[Sun May  3 16:19:40 2026] ace(user) | www.google.com | HTTPS | ALLOWED
[Sun May  3 16:19:40 2026] ace(user) | accounts.google.com | HTTPS | ALLOWED
[Sun May  3 16:19:40 2026] ace(user) | www.youtube.com | HTTPS | BLOCKED
[Sun May  3 16:19:40 2026] cached_user(user) | www.youtube.com | HTTPS | BLOCKED
[Sun May  3 16:19:40 2026] ace(user) | www.youtube.com | HTTPS | BLOCKED
[Sun May  3 16:19:40 2026] ace(user) | www.youtube.com | HTTPS | BLOCKED
[Sun May  3 16:19:40 2026] cached_user(user) | www.duellinksmeta.com | HTTPS | ALLOWED
[Sun May  3 16:19:41 2026] cached_user(user) | www.google.com | HTTPS | ALLOWED
[Sun May  3 16:19:41 2026] cached_user(user) | ab.chatgpt.com | HTTPS | ALLOWED
[Sun May  3 16:19:42 2026] ace(user) | ws.chatgpt.com | HTTPS | ALLOWED
[Sun May  3 16:19:44 2026] ace(user) | ssl.gstatic.com | HTTPS | ALLOWED
[Sun May  3 16:19:50 2026] ace(user) | www.google.com | HTTPS | ALLOWED
[Sun May  3 16:19:51 2026] ace(user) | clients4.google.com | HTTPS | ALLOWED
[Sun May  3 16:19:52 2026] cached_user(user) | www.google.com | HTTPS | ALLOWED
[Sun May  3 16:20:01 2026] cached_user(user) | www.google.com | HTTPS | ALLOWED
[Sun May  3 16:20:01 2026] ace(user) | ogads-pa.clients6.google.com | HTTPS | ALLOWED
[Sun May  3 16:20:01 2026] ace(user) | www.facebook.com | HTTPS | BLOCKED
[Sun May  3 16:20:02 2026] cached_user(user) | ogads-pa.clients6.google.com | HTTPS | ALLOWED
[Sun May  3 16:20:02 2026] ace(user) | static.xx.fbcdn.net | HTTPS | ALLOWED
[Sun May  3 16:20:02 2026] cached_user(user) | www.facebook.com | HTTPS | BLOCKED
[Sun May  3 16:20:02 2026] cached_user(user) | www.facebook.com | HTTPS | BLOCKED
[Sun May  3 16:20:02 2026] cached_user(user) | play.google.com | HTTPS | ALLOWED
[Sun May  3 16:20:02 2026] cached_user(user) | play.google.com | HTTPS | ALLOWED
[Sun May  3 16:20:03 2026] ace(user) | www.facebook.com | HTTPS | BLOCKED
[Sun May  3 16:20:03 2026] ace(user) | static.xx.fbcdn.net | HTTPS | ALLOWED
[Sun May  3 16:20:03 2026] ace(user) | www.facebook.com | HTTPS | BLOCKED
[Sun May  3 16:20:04 2026] cached_user(user) | static.whatsapp.net | HTTPS | ALLOWED
[Sun May  3 16:20:04 2026] ace(user) | web.whatsapp.com | HTTPS | ALLOWED
[Sun May  3 16:20:05 2026] cached_user(user) | web.whatsapp.com | HTTPS | ALLOWED
[Sun May  3 16:20:06 2026] ace(user) | static.whatsapp.net | HTTPS | ALLOWED
[Sun May  3 16:20:06 2026] ace(user) | web.whatsapp.com | HTTPS | ALLOWED
[Sun May  3 16:20:06 2026] ace(user) | web.whatsapp.com | HTTPS | ALLOWED
[Sun May  3 18:25:36 2026] ace(user) | chatgpt.com | HTTPS | ALLOWED
[Sun May  3 18:25:37 2026] ace(user) | www.google.com | HTTPS | ALLOWED
[Sun May  3 18:25:37 2026] ace(user) | ab.chatgpt.com | HTTPS | ALLOWED
[Sun May  3 18:25:37 2026] ace(user) | lh3.googleusercontent.com | HTTPS | ALLOWED
[Sun May  3 18:25:39 2026] ace(user) | ws.chatgpt.com | HTTPS | ALLOWED
[Sun May  3 18:25:40 2026] ace(user) | www.google.com | HTTPS | ALLOWED
[Sun May  3 18:25:40 2026] ace(user) | www.youtube.com | HTTPS | BLOCKED
[Sun May  3 18:25:40 2026] cached_user(user) | www.youtube.com | HTTPS | BLOCKED
[Sun May  3 18:25:40 2026] ace(user) | www.youtube.com | HTTPS | BLOCKED
[Sun May  3 18:25:40 2026] ace(user) | www.youtube.com | HTTPS | BLOCKED
[Sun May  3 18:25:44 2026] cached_user(user) | www.google.com | HTTPS | ALLOWED
[Sun May  3 18:25:45 2026] cached_user(user) | t2.gstatic.com | HTTPS | ALLOWED
[Sun May  3 18:25:45 2026] ace(user) | t0.gstatic.com | HTTPS | ALLOWED
[Sun May  3 18:25:47 2026] cached_user(user) | www.google.com | HTTPS | ALLOWED
[Sun May  3 18:25:48 2026] ace(user) | www.google.com | HTTPS | ALLOWED
[Sun May  3 18:25:48 2026] ace(user) | ogads-pa.clients6.google.com | HTTPS | ALLOWED
[Sun May  3 18:25:48 2026] ace(user) | www.twitch.tv | HTTPS | ALLOWED
[Sun May  3 18:25:48 2026] ace(user) | encrypted-tbn0.gstatic.com | HTTPS | ALLOWED
[Sun May  3 18:25:49 2026] cached_user(user) | encrypted-tbn0.gstatic.com | HTTPS | ALLOWED
[Sun May  3 18:25:49 2026] ace(user) | play.google.com | HTTPS | ALLOWED
[Sun May  3 18:25:49 2026] ace(user) | play.google.com | HTTPS | ALLOWED
[Sun May  3 18:25:49 2026] ace(user) | assets.twitch.tv | HTTPS | ALLOWED
[Sun May  3 18:25:49 2026] ace(user) | assets.twitch.tv | HTTPS | ALLOWED
[Sun May  3 18:25:50 2026] ace(user) | spade.twitch.tv | HTTPS | ALLOWED
[Sun May  3 18:25:50 2026] ace(user) | optimizationguide-pa.googleapis.com | HTTPS | ALLOWED
[Sun May  3 18:25:50 2026] ace(user) | k.twitchcdn.net | HTTPS | ALLOWED
[Sun May  3 18:26:16 2026] ace(user) | gql.twitch.tv | HTTPS | ALLOWED
[Sun May  3 18:26:20 2026] ace(user) | hermes.twitch.tv | HTTPS | ALLOWED
[Sun May  3 18:26:21 2026] ace(user) | usher.ttvnw.net | HTTPS | ALLOWED
[Sun May  3 18:26:21 2026] ace(user) | irc-ws.chat.twitch.tv | HTTPS | ALLOWED
[Sun May  3 18:26:21 2026] ace(user) | www.gstatic.com | HTTPS | ALLOWED
[Sun May  3 18:26:21 2026] ace(user) | accounts.google.com | HTTPS | ALLOWED
[Sun May  3 18:26:21 2026] ace(user) | gql.twitch.tv | HTTPS | ALLOWED
[Sun May  3 18:26:21 2026] ace(user) | gql.twitch.tv | HTTPS | ALLOWED
[Sun May  3 18:26:21 2026] ace(user) | clients4.google.com | HTTPS | ALLOWED
[Sun May  3 18:26:21 2026] ace(user) | gql.twitch.tv | HTTPS | ALLOWED
[Sun May  3 18:26:21 2026] ace(user) | passport.twitch.tv | HTTPS | ALLOWED
[Sun May  3 18:26:21 2026] ace(user) | gql.twitch.tv | HTTPS | ALLOWED
[Sun May  3 18:26:21 2026] ace(user) | prod.ivs-device-config.live-video.net | HTTPS | ALLOWED
[Sun May  3 18:26:21 2026] ace(user) | www.facebook.com | HTTPS | BLOCKED
[Sun May  3 18:26:21 2026] ace(user) | ogs.google.com | HTTPS | ALLOWED
[Sun May  3 18:26:21 2026] ace(user) | irc-ws.chat.twitch.tv | HTTPS | ALLOWED
[Sun May  3 18:26:21 2026] ace(user) | irc-ws.chat.twitch.tv | HTTPS | ALLOWED
[Sun May  3 18:26:21 2026] ace(user) | gql.twitch.tv | HTTPS | ALLOWED
[Sun May  3 18:26:21 2026] ace(user) | prod.ivs-device-config.live-video.net | HTTPS | ALLOWED
[Sun May  3 18:26:21 2026] ace(user) | static-cdn.jtvnw.net | HTTPS | ALLOWED
[Sun May  3 18:26:21 2026] ace(user) | gql.twitch.tv | HTTPS | ALLOWED
[Sun May  3 18:26:21 2026] ace(user) | static-cdn.jtvnw.net | HTTPS | ALLOWED
[Sun May  3 18:26:21 2026] ace(user) | www.urbanpro.com | HTTPS | ALLOWED
[Sun May  3 18:26:22 2026] ace(user) | static-cdn.jtvnw.net | HTTPS | ALLOWED
[Sun May  3 18:26:22 2026] ace(user) | player.stats.live-video.net | HTTPS | ALLOWED
[Sun May  3 18:26:22 2026] ace(user) | usher.ttvnw.net | HTTPS | ALLOWED
[Sun May  3 18:26:22 2026] cached_user(user) | sb.scorecardresearch.com | HTTPS | ALLOWED
[Sun May  3 18:26:22 2026] cached_user(user) | www.google.com | HTTPS | ALLOWED
[Sun May  3 18:26:22 2026] ace(user) | www.facebook.com | HTTPS | BLOCKED
[Sun May  3 18:26:22 2026] cached_user(user) | static.xx.fbcdn.net | HTTPS | ALLOWED
[Sun May  3 18:26:22 2026] cached_user(user) | hermes.twitch.tv | HTTPS | ALLOWED
[Sun May  3 18:26:22 2026] ace(user) | static-cdn.jtvnw.net | HTTPS | ALLOWED
[Sun May  3 18:26:22 2026] ace(user) | static-cdn.jtvnw.net | HTTPS | ALLOWED
[Sun May  3 18:26:22 2026] cached_user(user) | static-cdn.jtvnw.net | HTTPS | ALLOWED
[Sun May  3 18:26:22 2026] cached_user(user) | clients4.google.com | HTTPS | ALLOWED
[Sun May  3 18:26:23 2026] ace(user) | aps31.playlist.ttvnw.net | HTTPS | ALLOWED
[Sun May  3 18:26:28 2026] ace(user) | video-edge-47127a.sjc05.hls.live-video.net | HTTPS | ALLOWED
[Sun May  3 18:26:35 2026] cached_user(user) | video-edge-47127a.sjc05.hls.live-video.net | HTTPS | ALLOWED
[Sun May  3 18:26:35 2026] cached_user(user) | video-edge-47127a.sjc05.hls.live-video.net | HTTPS | ALLOWED
[Sun May  3 18:26:38 2026] ace(user) | video-edge-47127a.sjc05.hls.live-video.net | HTTPS | ALLOWED
[Sun May  3 18:26:40 2026] cached_user(user) | o278969.ingest.us.sentry.io | HTTPS | ALLOWED
[Sun May  3 18:26:40 2026] ace(user) | 64ec2c66edb9.j.cloudfront.hls.ttvnw.net | HTTPS | ALLOWED
[Sun May  3 18:26:40 2026] cached_user(user) | www.twitch.tv | HTTPS | ALLOWED
[Sun May  3 18:26:40 2026] ace(user) | www.facebook.com | HTTPS | BLOCKED
[Sun May  3 18:26:40 2026] cached_user(user) | reporting.cdndex.io | HTTPS | ALLOWED
[Sun May  3 18:26:41 2026] ace(user) | gql.twitch.tv | HTTPS | ALLOWED
[Sun May  3 18:26:41 2026] cached_user(user) | o278969.ingest.us.sentry.io | HTTPS | ALLOWED
[Sun May  3 18:26:41 2026] cached_user(user) | gql.twitch.tv | HTTPS | ALLOWED
